Sample Rate:	1000.000000
Time (s)	ECG	GSC
265.578000	0.026389	0.004454
265.579000	0.027318	0.004454
265.580000	0.027419	0.004454
265.581000	0.026962	0.004454
265.582000	0.026414	0.004454
265.583000	0.026245	0.004454
265.584000	0.026702	0.004454
265.585000	0.027692	0.004454
265.586000	0.028866	0.004454
265.587000	0.029943	0.004454
265.588000	0.030997	0.004454
265.589000	0.032213	0.004454
265.590000	0.033469	0.004454
265.591000	0.034432	0.004454
265.592000	0.034955	0.004454
265.593000	0.035224	0.004454
265.594000	0.035623	0.004454
265.595000	0.036498	0.004454
265.596000	0.037805	0.004454
265.597000	0.039037	0.004454
265.598000	0.039698	0.004454
265.599000	0.039678	0.004454
265.600000	0.039114	0.004454
265.601000	0.038119	0.004454
265.602000	0.036717	0.004454
265.603000	0.034927	0.004454
265.604000	0.032796	0.004454
265.605000	0.030413	0.004454
265.606000	0.027980	0.004454
265.607000	0.025814	0.004454
265.608000	0.024176	0.004454
265.609000	0.023130	0.004454
265.610000	0.022689	0.004454
265.611000	0.023015	0.004454
265.612000	0.024355	0.004454
265.613000	0.026695	0.004454
265.614000	0.029479	0.004454
265.615000	0.031870	0.004454
265.616000	0.033369	0.004454
265.617000	0.033950	0.004454
265.618000	0.033777	0.004454
265.619000	0.033174	0.004454
265.620000	0.032597	0.004454
265.621000	0.032301	0.004454
265.622000	0.032249	0.004454
265.623000	0.032330	0.004454
265.624000	0.032398	0.004454
265.625000	0.032197	0.004454
265.626000	0.031477	0.004454
265.627000	0.030190	0.004454
265.628000	0.028523	0.004454
265.629000	0.026817	0.004454
265.630000	0.025459	0.004454
265.631000	0.024639	0.004454
265.632000	0.024215	0.004453
265.633000	0.023956	0.004453
265.634000	0.023875	0.004453
265.635000	0.024179	0.004453
265.636000	0.024988	0.004453
265.637000	0.026316	0.004453
265.638000	0.028128	0.004453
265.639000	0.030236	0.004453
265.640000	0.032711	0.004453
265.641000	0.035920	0.004453
265.642000	0.039562	0.004453
265.643000	0.042891	0.004453
265.644000	0.045656	0.004453
265.645000	0.048089	0.004453
265.646000	0.050502	0.004453
265.647000	0.052993	0.004453
265.648000	0.055433	0.004453
265.649000	0.057645	0.004453
265.650000	0.059474	0.004453
265.651000	0.060815	0.004453
265.652000	0.061670	0.004453
265.653000	0.062003	0.004453
265.654000	0.061678	0.004453
265.655000	0.060523	0.004453
265.656000	0.058437	0.004453
265.657000	0.055542	0.004453
265.658000	0.052047	0.004453
265.659000	0.048116	0.004453
265.660000	0.044060	0.004453
265.661000	0.040329	0.004453
265.662000	0.037234	0.004453
265.663000	0.034851	0.004453
265.664000	0.033060	0.004453
265.665000	0.031599	0.004453
265.666000	0.030312	0.004453
265.667000	0.029300	0.004453
265.668000	0.028613	0.004453
265.669000	0.027998	0.004453
265.670000	0.027176	0.004453
265.671000	0.026186	0.004453
265.672000	0.025266	0.004453
265.673000	0.024534	0.004453
265.674000	0.023935	0.004453
265.675000	0.023480	0.004453
265.676000	0.023343	0.004453
265.677000	0.023708	0.004453
265.678000	0.024623	0.004453
265.679000	0.026050	0.004453
265.680000	0.027891	0.004453
265.681000	0.029915	0.004453
265.682000	0.031828	0.004453
265.683000	0.033481	0.004453
265.684000	0.034857	0.004453
265.685000	0.035984	0.004453
265.686000	0.036911	0.004453
265.687000	0.037673	0.004452
265.688000	0.038270	0.004452
265.689000	0.038754	0.004452
265.690000	0.039162	0.004452
265.691000	0.039290	0.004452
265.692000	0.038857	0.004452
265.693000	0.037904	0.004452
265.694000	0.036615	0.004452
265.695000	0.034932	0.004452
265.696000	0.032733	0.004452
265.697000	0.030111	0.004452
265.698000	0.027222	0.004452
265.699000	0.024163	0.004452
265.700000	0.021113	0.004452
265.701000	0.018345	0.004452
265.702000	0.016182	0.004452
265.703000	0.014908	0.004452
265.704000	0.014500	0.004452
265.705000	0.014663	0.004452
265.706000	0.015163	0.004452
265.707000	0.015932	0.004452
265.708000	0.016860	0.004452
265.709000	0.017571	0.004452
265.710000	0.017642	0.004452
265.711000	0.017024	0.004452
265.712000	0.016021	0.004452
265.713000	0.014824	0.004452
265.714000	0.013306	0.004452
265.715000	0.011317	0.004452
265.716000	0.008974	0.004452
265.717000	0.006548	0.004452
265.718000	0.004344	0.004452
265.719000	0.002692	0.004452
265.720000	0.001684	0.004452
265.721000	0.001122	0.004452
265.722000	0.000993	0.004452
265.723000	0.001561	0.004452
265.724000	0.002992	0.004452
265.725000	0.005295	0.004452
265.726000	0.008417	0.004452
265.727000	0.012132	0.004452
265.728000	0.016071	0.004452
265.729000	0.020051	0.004452
265.730000	0.024276	0.004452
265.731000	0.029084	0.004452
265.732000	0.034428	0.004452
265.733000	0.039791	0.004452
265.734000	0.044564	0.004452
265.735000	0.048215	0.004452
265.736000	0.050344	0.004452
265.737000	0.050994	0.004452
265.738000	0.050687	0.004452
265.739000	0.049906	0.004452
265.740000	0.048750	0.004452
265.741000	0.047037	0.004452
265.742000	0.044651	0.004452
265.743000	0.041788	0.004452
265.744000	0.038807	0.004452
265.745000	0.035990	0.004452
265.746000	0.033477	0.004452
265.747000	0.031364	0.004452
265.748000	0.029745	0.004452
265.749000	0.028416	0.004452
265.750000	0.026893	0.004452
265.751000	0.024997	0.004452
265.752000	0.023116	0.004452
265.753000	0.021817	0.004452
265.754000	0.021365	0.004452
265.755000	0.021584	0.004452
265.756000	0.022141	0.004452
265.757000	0.022917	0.004452
265.758000	0.023863	0.004452
265.759000	0.024659	0.004452
265.760000	0.024824	0.004452
265.761000	0.024115	0.004452
265.762000	0.022760	0.004452
265.763000	0.021300	0.004452
265.764000	0.020180	0.004452
265.765000	0.019494	0.004452
265.766000	0.019054	0.004452
265.767000	0.018637	0.004452
265.768000	0.018229	0.004452
265.769000	0.017968	0.004452
265.770000	0.017909	0.004452
265.771000	0.018004	0.004452
265.772000	0.018295	0.004452
265.773000	0.018910	0.004452
265.774000	0.019921	0.004452
265.775000	0.021270	0.004453
265.776000	0.022858	0.004453
265.777000	0.024628	0.004453
265.778000	0.026452	0.004453
265.779000	0.028171	0.004453
265.780000	0.029711	0.004453
265.781000	0.030995	0.004453
265.782000	0.031946	0.004453
265.783000	0.032598	0.004453
265.784000	0.033050	0.004453
265.785000	0.033332	0.004453
265.786000	0.033310	0.004453
265.787000	0.032884	0.004453
265.788000	0.032213	0.004453
265.789000	0.031376	0.004453
265.790000	0.030086	0.004453
265.791000	0.028095	0.004453
265.792000	0.025619	0.004453
265.793000	0.023164	0.004453
265.794000	0.021124	0.004453
265.795000	0.019607	0.004453
265.796000	0.018564	0.004453
265.797000	0.017979	0.004453
265.798000	0.018013	0.004453
265.799000	0.018969	0.004453
265.800000	0.021124	0.004453
265.801000	0.024657	0.004453
265.802000	0.029530	0.004453
265.803000	0.035281	0.004453
265.804000	0.041123	0.004453
265.805000	0.046358	0.004453
265.806000	0.050668	0.004454
265.807000	0.054156	0.004454
265.808000	0.057268	0.004454
265.809000	0.060326	0.004454
265.810000	0.063171	0.004454
265.811000	0.065452	0.004454
265.812000	0.066977	0.004454
265.813000	0.067509	0.004454
265.814000	0.066673	0.004454
265.815000	0.064375	0.004454
265.816000	0.060973	0.004454
265.817000	0.056971	0.004454
265.818000	0.052732	0.004454
265.819000	0.048332	0.004454
265.820000	0.043571	0.004454
265.821000	0.038154	0.004454
265.822000	0.031997	0.004454
265.823000	0.025396	0.004454
265.824000	0.018924	0.004454
265.825000	0.013201	0.004454
265.826000	0.008556	0.004454
265.827000	0.004919	0.004454
265.828000	0.002173	0.004454
265.829000	0.000246	0.004454
265.830000	-0.001174	0.004454
265.831000	-0.002472	0.004454
265.832000	-0.003694	0.004454
265.833000	-0.004757	0.004454
265.834000	-0.005875	0.004454
265.835000	-0.007357	0.004454
265.836000	-0.009152	0.004454
265.837000	-0.010888	0.004454
265.838000	-0.012274	0.004454
265.839000	-0.013368	0.004454
265.840000	-0.014454	0.004454
265.841000	-0.015615	0.004454
265.842000	-0.016595	0.004454
265.843000	-0.017239	0.004454
265.844000	-0.017867	0.004454
265.845000	-0.018938	0.004454
265.846000	-0.020490	0.004454
265.847000	-0.022259	0.004454
265.848000	-0.024133	0.004454
265.849000	-0.026210	0.004454
265.850000	-0.028590	0.004454
265.851000	-0.031207	0.004454
265.852000	-0.033772	0.004454
265.853000	-0.035840	0.004454
265.854000	-0.037018	0.004454
265.855000	-0.037175	0.004454
265.856000	-0.036519	0.004454
265.857000	-0.035480	0.004454
265.858000	-0.034486	0.004454
265.859000	-0.033834	0.004454
265.860000	-0.033661	0.004455
265.861000	-0.033983	0.004455
265.862000	-0.034769	0.004455
265.863000	-0.035992	0.004455
265.864000	-0.037708	0.004455
265.865000	-0.040161	0.004455
265.866000	-0.043752	0.004455
265.867000	-0.048895	0.004455
265.868000	-0.055834	0.004455
265.869000	-0.064443	0.004455
265.870000	-0.074170	0.004455
265.871000	-0.084131	0.004455
265.872000	-0.093365	0.004455
265.873000	-0.101079	0.004455
265.874000	-0.106680	0.004455
265.875000	-0.109718	0.004455
265.876000	-0.109878	0.004455
265.877000	-0.106885	0.004455
265.878000	-0.100336	0.004455
265.879000	-0.089671	0.004455
265.880000	-0.074202	0.004455
265.881000	-0.053093	0.004455
265.882000	-0.025662	0.004455
265.883000	0.008171	0.004455
265.884000	0.047919	0.004455
265.885000	0.092999	0.004455
265.886000	0.143012	0.004455
265.887000	0.197571	0.004455
265.888000	0.256148	0.004455
265.889000	0.318342	0.004455
265.890000	0.384091	0.004455
265.891000	0.453359	0.004455
265.892000	0.525629	0.004455
265.893000	0.599833	0.004455
265.894000	0.674767	0.004455
265.895000	0.749369	0.004455
265.896000	0.822608	0.004455
265.897000	0.893529	0.004455
265.898000	0.961485	0.004455
265.899000	1.025943	0.004455
265.900000	1.085871	0.004455
265.901000	1.139614	0.004455
265.902000	1.185195	0.004455
265.903000	1.220308	0.004455
265.904000	1.242333	0.004455
265.905000	1.248780	0.004455
265.906000	1.237779	0.004455
265.907000	1.208315	0.004455
265.908000	1.160313	0.004455
265.909000	1.094678	0.004456
265.910000	1.012994	0.004456
265.911000	0.916867	0.004456
265.912000	0.807655	0.004456
265.913000	0.686838	0.004456
265.914000	0.556530	0.004456
265.915000	0.419701	0.004456
265.916000	0.279799	0.004456
265.917000	0.140144	0.004456
265.918000	0.003796	0.004456
265.919000	-0.126297	0.004456
265.920000	-0.247426	0.004456
265.921000	-0.357345	0.004456
265.922000	-0.454199	0.004456
265.923000	-0.536391	0.004456
265.924000	-0.602896	0.004456
265.925000	-0.653885	0.004456
265.926000	-0.690643	0.004456
265.927000	-0.714699	0.004456
265.928000	-0.727379	0.004456
265.929000	-0.729970	0.004456
265.930000	-0.723871	0.004456
265.931000	-0.710679	0.004456
265.932000	-0.692259	0.004456
265.933000	-0.670564	0.004456
265.934000	-0.647120	0.004456
265.935000	-0.622801	0.004456
265.936000	-0.598201	0.004456
265.937000	-0.573902	0.004456
265.938000	-0.550376	0.004456
265.939000	-0.527939	0.004456
265.940000	-0.506954	0.004457
265.941000	-0.487651	0.004457
265.942000	-0.469761	0.004457
265.943000	-0.452821	0.004457
265.944000	-0.436723	0.004457
265.945000	-0.421822	0.004457
265.946000	-0.408583	0.004457
265.947000	-0.397174	0.004457
265.948000	-0.387450	0.004457
265.949000	-0.379158	0.004457
265.950000	-0.372018	0.004457
265.951000	-0.365739	0.004457
265.952000	-0.360104	0.004457
265.953000	-0.355018	0.004457
265.954000	-0.350505	0.004457
265.955000	-0.346725	0.004457
265.956000	-0.343813	0.004457
265.957000	-0.341656	0.004457
265.958000	-0.339920	0.004457
265.959000	-0.338169	0.004457
265.960000	-0.335955	0.004457
265.961000	-0.332947	0.004457
265.962000	-0.329007	0.004457
265.963000	-0.324157	0.004457
265.964000	-0.318485	0.004457
265.965000	-0.312166	0.004457
265.966000	-0.305468	0.004457
265.967000	-0.298544	0.004457
265.968000	-0.291409	0.004457
265.969000	-0.284187	0.004457
265.970000	-0.277086	0.004457
265.971000	-0.270189	0.004457
265.972000	-0.263432	0.004457
265.973000	-0.256689	0.004457
265.974000	-0.249832	0.004457
265.975000	-0.242741	0.004457
265.976000	-0.235331	0.004457
265.977000	-0.227721	0.004457
265.978000	-0.220271	0.004457
265.979000	-0.213276	0.004457
265.980000	-0.206819	0.004457
265.981000	-0.200908	0.004457
265.982000	-0.195609	0.004457
265.983000	-0.190945	0.004457
265.984000	-0.186810	0.004457
265.985000	-0.183135	0.004457
265.986000	-0.179915	0.004457
265.987000	-0.177082	0.004457
265.988000	-0.174456	0.004457
265.989000	-0.171766	0.004457
265.990000	-0.168815	0.004457
265.991000	-0.165611	0.004458
265.992000	-0.162156	0.004458
265.993000	-0.158289	0.004458
265.994000	-0.153949	0.004458
265.995000	-0.149415	0.004458
265.996000	-0.145057	0.004458
265.997000	-0.140959	0.004458
265.998000	-0.136952	0.004458
265.999000	-0.132874	0.004458
266.000000	-0.128716	0.004458
266.001000	-0.124599	0.004458
266.002000	-0.120649	0.004458
266.003000	-0.116876	0.004458
266.004000	-0.113295	0.004458
266.005000	-0.110089	0.004458
266.006000	-0.107455	0.004458
266.007000	-0.105350	0.004458
266.008000	-0.103613	0.004458
266.009000	-0.102278	0.004458
266.010000	-0.101565	0.004458
266.011000	-0.101549	0.004458
266.012000	-0.101900	0.004458
266.013000	-0.102015	0.004458
266.014000	-0.101338	0.004458
266.015000	-0.099639	0.004458
266.016000	-0.097039	0.004458
266.017000	-0.093823	0.004458
266.018000	-0.090362	0.004458
266.019000	-0.087002	0.004458
266.020000	-0.083794	0.004458
266.021000	-0.080513	0.004458
266.022000	-0.076871	0.004458
266.023000	-0.072610	0.004458
266.024000	-0.067735	0.004458
266.025000	-0.062612	0.004458
266.026000	-0.057724	0.004458
266.027000	-0.053445	0.004458
266.028000	-0.049961	0.004458
266.029000	-0.047201	0.004458
266.030000	-0.044828	0.004458
266.031000	-0.042537	0.004458
266.032000	-0.040320	0.004458
266.033000	-0.038290	0.004458
266.034000	-0.036402	0.004458
266.035000	-0.034514	0.004458
266.036000	-0.032660	0.004458
266.037000	-0.031158	0.004458
266.038000	-0.030396	0.004458
266.039000	-0.030501	0.004458
266.040000	-0.031244	0.004458
266.041000	-0.032207	0.004458
266.042000	-0.032917	0.004458
266.043000	-0.032903	0.004458
266.044000	-0.031775	0.004458
266.045000	-0.029361	0.004458
266.046000	-0.025783	0.004458
266.047000	-0.021351	0.004458
266.048000	-0.016422	0.004458
266.049000	-0.011329	0.004458
266.050000	-0.006268	0.004458
266.051000	-0.001276	0.004458
266.052000	0.003666	0.004458
266.053000	0.008714	0.004458
266.054000	0.014208	0.004458
266.055000	0.020264	0.004458
266.056000	0.026450	0.004458
266.057000	0.032170	0.004458
266.058000	0.036980	0.004458
266.059000	0.040562	0.004458
266.060000	0.042893	0.004458
266.061000	0.044248	0.004458
266.062000	0.044783	0.004458
266.063000	0.044399	0.004458
266.064000	0.043048	0.004458
266.065000	0.040832	0.004458
266.066000	0.037895	0.004458
266.067000	0.034451	0.004458
266.068000	0.030697	0.004458
266.069000	0.026728	0.004458
266.070000	0.022698	0.004458
266.071000	0.018975	0.004458
266.072000	0.016105	0.004458
266.073000	0.014597	0.004458
266.074000	0.014639	0.004458
266.075000	0.015966	0.004458
266.076000	0.018130	0.004458
266.077000	0.020871	0.004458
266.078000	0.024111	0.004458
266.079000	0.027732	0.004458
266.080000	0.031556	0.004458
266.081000	0.035432	0.004458
266.082000	0.039192	0.004458
266.083000	0.042617	0.004459
266.084000	0.045500	0.004459
266.085000	0.047831	0.004459
266.086000	0.049898	0.004459
266.087000	0.052023	0.004459
266.088000	0.054253	0.004459
266.089000	0.056305	0.004459
266.090000	0.057765	0.004459
266.091000	0.058458	0.004459
266.092000	0.058571	0.004459
266.093000	0.058345	0.004459
266.094000	0.057866	0.004459
266.095000	0.057209	0.004459
266.096000	0.056527	0.004459
266.097000	0.055945	0.004459
266.098000	0.055554	0.004459
266.099000	0.055404	0.004459
266.100000	0.055443	0.004459
266.101000	0.055568	0.004459
266.102000	0.055646	0.004459
266.103000	0.055540	0.004459
266.104000	0.055281	0.004459
266.105000	0.054905	0.004459
266.106000	0.054141	0.004459
266.107000	0.052771	0.004459
266.108000	0.051022	0.004459
266.109000	0.049346	0.004459
266.110000	0.048100	0.004459
266.111000	0.047278	0.004459
266.112000	0.046578	0.004459
266.113000	0.045796	0.004459
266.114000	0.045056	0.004459
266.115000	0.044694	0.004459
266.116000	0.044961	0.004459
266.117000	0.045859	0.004459
266.118000	0.047230	0.004459
266.119000	0.048862	0.004459
266.120000	0.050540	0.004459
266.121000	0.052189	0.004459
266.122000	0.053911	0.004459
266.123000	0.055957	0.004459
266.124000	0.058603	0.004459
266.125000	0.061910	0.004459
266.126000	0.065695	0.004459
266.127000	0.069752	0.004459
266.128000	0.073783	0.004459
266.129000	0.077315	0.004459
266.130000	0.080011	0.004459
266.131000	0.081849	0.004460
266.132000	0.083082	0.004460
266.133000	0.084165	0.004460
266.134000	0.085482	0.004460
266.135000	0.087086	0.004460
266.136000	0.088751	0.004460
266.137000	0.090154	0.004460
266.138000	0.090955	0.004460
266.139000	0.090878	0.004460
266.140000	0.089866	0.004460
266.141000	0.088154	0.004460
266.142000	0.086308	0.004460
266.143000	0.085115	0.004460
266.144000	0.085074	0.004460
266.145000	0.085999	0.004460
266.146000	0.087297	0.004460
266.147000	0.088492	0.004460
266.148000	0.089414	0.004460
266.149000	0.090027	0.004460
266.150000	0.090291	0.004460
266.151000	0.090366	0.004460
266.152000	0.090641	0.004460
266.153000	0.091299	0.004460
